text,is_spam,sentiment
"sebenarnya appnya baguss, cuman. sehabis lebaran kenapa malah tidak ngerespon, padahal di restonya banyak pengemudi yang lagi tidak ada orderan,yang salah hapeku atau bagaimana",False,negative
aplikasi yang sangat menyusahkan. mau pesan go food saja tidak bisa harus aktifkan lokasi padahal lokasi ny sudah on masih saja pemberitahuannya nyuruh aktifkan lokasi. tolong di perbaiki lagi min aplikasinya ny.,False,negative
aku tidak tau ini salah dari aplikasi gojek nya atau dari resto nya. yang pasti sangat jelek. karena status resto nya sudah tutup tapi tetap tidak bisa batalin pesanan.,False,very_negative
"minn tolong ini kenapa aplikasi tidak bisa dibuka baru dibuka langsung keluar lagike desktop, sudah coba berbagai cara tapi masih tidak bisa,bersihkan cache,uninstal,hapus data, tutup paksa aplikasi, tpi masih belum bisa, tolong bantuannya minn.",False,very_negative
"kecewa,tolong kembalikan saldo saya walaupun kecil karena saya mentransfer saldo ke rekening bank yang sudah tidak aktif dan sampai sekarang masih dalam proses,tolong kembalikan saldo sayaa!",False,negative
"pelayanan sangat baik,,perjalanan lebih cepat.sukses trz",False,very_positive
"karena mereka saya jadi bisa ketempat-tempat tujuan dengan mudah dan cepat, pokoknya pelayanan nya bagus dech, bagus dan tingkatkan lagi",False,very_positive
"buruk banget sumapah, lambat tidak di gunakan di blokir, pindah ke hp lain di blokir, ini aplikasi kenapa mudah banget main blokir, mana cara pulihinnya susah banget lagi",False,very_negative
"kenapa pesan gofood tidak sesuai sama harganya ya . belum lagi ongkirnya , lebi murah beli sendiri ketimbang psen lewat go food lebi mahal . tolong dongk harga makanan di sesuaikan sama yang jualnya . !",False,negative
"bintang 3 dulu sebagai tanda terima kasih sudah sering dapat diskon, kurang 2bintang karena ketika aku lagi susah khujanan lagi waktu plg sekolahberangkat tidak pernah dapet gojek jadi sering terlambat deh",False,very_negative
"sebenernya pelayanan nya bagus, cuman iklan promosi gojek di apk lain cb tolong di perhatikan, kalau emng mau promosi jangan lupa cantumin tanda silang, saya kan sudah pakai apk nya. jadi saya susah kalau iklan cmn gaada tanda silangnya",False,neutral
"sekarang gofood nya tidak bisa menggabungkan 2 voucher, voucher toko dan dari gojek, saya sangat kecewa, saya kasi bintang 2 dulu, setelah bisa 2 voucher digabungkan lagi saya kasi bintang 5, terimakasih",False,very_negative
sangat bermanfaat bagi saya dan keluarga saya buat bepergian kemana saja dan harga juga terjangkau,False,positive
sangat berguna dan bermanfaat sekali sehingga trensportasi lebih muda dan aman.,False,very_positive
terlambat gopay later bunganya gede ges awal bunga 50 tambah 5 hari bunga 30,False,neutral
"bersama gojeg perjalanan nyaman, aman jemput, sampai tujuan sesuai harapan. terimakasih",False,positive
drivernya ramah ramah,False,positive
dapat selalu diandalkan,False,neutral
"very good, but in wet seasons too slow",False,positive
"pelayanan sangat kurang, ketika bagus up gopay lewat atm, proses transaksi tidak diproses, uang yang di atm hilang sesuai nominal bagus up gopay, sudah 2x saya coba hasinya tetap sama",False,negative
sangat membantu dalam perjalanan dan sangat mudah kemana pun tujuan terima kasih ya gojek semoga kedepannya jadi lebih baik lagi,False,very_positive
"terimakasih gojek sangat membantu mitra prakerja sebagai sambungan rekening e-wallet, dan transaksinya sangat cepat, bisa beli pulsa, paket data token listrik sangat bermanfaat.semoga sukses selalu buat gojek",False,very_positive
kenapa akun saya sebagai customer tidak bisa dipake ya? terlanjur bagus up gopay juga. kagak bisa buat apa2 juga. taik.taikk. suoogghh aplikasinya payahh cuyy,False,neutral
"kenapa sih mau mesen tiket bioskop saja susah banget disini tertulis koneksi terputus padahal sinyal saya full dan bagus bahkan di pakaikan wifi juga sama saja tidak ada perubahan tolong dong di perbaiki,memang harus sebagus apalagi sih jaringannya yang cocok buat aplikasi ini",False,negative
kadang aplikasinya suka berhenti sendiri tidak bisa digunakan,False,neutral
"sebel banget setiap di download pasti harus hapus aplikasi 5 kemarin sudah 3 , usah total 8 aolikasi ttep saja gabisaa. setelah bisa kek ada masalah",False,negative
"makin kesini makin sering error servernya, dapet pengemudi yang jaraknya lebih dari 15km tidak cuma sekali dua kali. nunggu 1 jam tidak dapet driver. tolong perbaiki",False,very_negative
"bingung kalau lagi laper tapi malas keluar, untungnya saja gofood yang selalu ada setiap membutuhkan, terbaik lah pokoknyaa!",False,positive
"kenapa pas mau masukin alamat kenapa tidak bisa? di coba berkali2 tetep sj masalahnya itu itu juga. tidak mau muncul lewat peta pun sama masalahnya, tidak ngerti apa yang terjadi dngn apk gojek saat ini, apa lagi sedang dalam masa perbaikan mangknya begtu? tolong dong pihak developer, ini secepetnya di perbaiki biar kami para konsumen tidak merasa di rugikan pake apk ini, masa ya kalah sama apk sebelah? apk anak bangsa kenapa bgini amat. kalah sama yang sebelah , huft --",False,very_negative
"aplikasi gojek sangat membantu saya disaat berbelanja maupun berkendara dalam situasi mager, semoga kedepannya bisa ditambahkan fitur terbaru dan terbaik",False,very_positive
tidak bisaberkata kata aplikasi bagus memudahkan saya dalam segala hal,False,neutral
senang dan gampang cari lokasinya,False,positive
terimah kasih ini sanggat membantu perjalanan kami,False,positive
"mantap,, bagus,, trx cepat,, tapi kalau bisa lebih di ringankan lagi apk nya,, hp kentangku loadingnya lambat ,,",False,positive
biasa saja.semoga ada bonus buat para driver.,False,neutral
suka deh bnyak promonyaa aplgi kalau ada isi gopayy bestt banget,False,positive
mempermudah perjalanan kita,False,neutral
"sejauh ini aplikasi gojek sudah sangat bagus sedikt saran dri saya, kalau bisa ditambahkan fitur untuk mengganti alamat di gofoodsaat makanan sudah terpesan karena saya kadang lupa untuk mengganti alamata",False,very_positive
alikasi gopay sangat membantu sekali terutama untuk kami para anggota program prakerja yang belum memiliki rekening bni dan masih banyak lagi fitur lain yang bermanfaat di gopay ini silahkan di unduh terima kasih,False,very_positive
selalu terbaik milik anak indonesia asli walaupun ceo nya ditang,False,positive
pakai aplikasi ini perjalanan kita jadi gampang dan cepat sampai pada tujuannya,False,positive
"sejauh ini saya sangat puas sekali dengan aplikasi go-jek. tidak pernah mengecewakan customer, pengemudi baik, ramah sopan. tidak pernah terlambat selalu mengutamakan kenyamana serta keselamatan penumpang .",False,very_positive
"map,titik jemput sering salah kasihan drivernya kalau kita tidak teliti lihat alamat",False,negative
jangan mau beli gojek plus. percuma tidak bisa di andelin cuma resto tertentu dan gratis ongkir dibatasi haha kocak program anggota dpr sepertinya ini mah,False,negative
"apabila terlambat biaya penanganan pengiriman sangat merugikan, mesti ada kompensasi penyesuaian kembali biaya yang sudah dibayarkan",False,neutral
"pengemudi gocar banyak yang tidak ramah, pengemudi gojek banyak yang suka batal sembarangan, go food nya lama.",False,very_negative
"lebih lancar dipembayaran pln, pgn, kartu halo, semoga semakin berkembang pembayaran yang lain, tidak hanya tokopedia tapi juga yang lainya.",False,neutral
ojek ok banyak promosi dan diskon juga pengemudi ramah juga sip dah,False,positive
suka banget apalagi sama karya anak bangsa tidak kalah sama aplikasi lainnya selalu dukung indonesia dan memang bagus aplikasi nya selalus suport deh pokoknya hebat teruskan,False,positive
pengemudi gojek the terbaik,False,positive
aplikasi yang sangat membantu saya untuk memperoleh sarana transportasi dengan cepat dan gampang untuk membeli makanan yang saya inginkan tanpa harus keluar rumah.,False,very_positive
selalu tidak dapat driver!,False,negative
aman nyaman drivernya ramah,False,very_positive
good application for user.,False,positive
sangat memuaskan tapi saya ada satu komplain dari drivernya kurang paham dalam rute perjalanan,False,neutral
"lebih di tingkatkan lagi. masa dari awal gojek berdiri sampai sekarang ,titik tempat saya tidak bisa di ubah.pas ti ada jarak hampir 50 an meter,dan salah alamatnya pula. mohon di update data di map nya. tidak ada perubahan sekarang malah banyak tambahan ini itu,harga jadi lebih mahal. mendingan sebelah banyak promonya",False,very_negative
"sangat membantu sekali dalam segala hal bertransaksi, sukses selalu kedepan. lope you",False,very_positive
"saya kecewa lokasi gojek tidak sesuai di map, lokasi gojek kadang jauh tapi di aplikasi 1 menit dan sebaliknya kadang jauh sekali, itu tidak sekali tapi berkali2. saya dimarah-marahin di tengah jalan sama gojek karena saya cancel. apakah saya harus tunggu 15 sampai 20 menit baru saya berangkat kerja. saya butuh gojek supaya saya tidak terlambat.",False,very_negative
sangat membantu banget.buat gofood isi kouta pulsa buat bayar listrik.yang paling yang paling penting buat perjalanan,False,very_positive
reguler rasa hemat.,False,positive
petualangan yang sangat membantu,False,very_positive
"aplikasi yang bagus, mempermudah dan terpercaya, terus kembangkan fitur fiturnya biar semakin mewah",False,positive
"aplikasi ini sangat bagus dan sangat membantu, dan semoga akun saya cepat ter upgread. mohon cepat di upgread ya, kan say sudah kasih 5 bintang",False,very_positive
"makanan tidak sesuai pesanan. saya pesan paket, tapi dikirim ala carte. tidak ada saluran komplain. tolong bantuannya perbaikan aplikasi",False,negative
"sangat membantu sekali dalam pembayaran apapun,promo2 nya juga banyak sekali",False,very_positive
saya beli vocer gofood potongan 10rb.tapi di tagihan potongan hanya 6rb.kecewa saya,False,negative
"terimakasih banyak, drivernya baik banget",False,positive
cocok buat pesan makanan dan oejk online,False,neutral
"mohon solusinya dong, mohon di notice juga ya, saya pesan hampir 10x untuk go food , tapi berhubung para pengemudi minta batal karena kejauhan , karena istirahat, karena gabawa uang, saya jadi gabisa order, akun saya jadi kena freeze , dalam keadaan saya yang sedang sakit gabisa keluar rumah mohon solusinya",False,negative
"apk sudah bagus tidak ada kendala apapaun, para pengemudi pun ramah and selalu ada promosi",False,positive
dulu. saya suka tranportasi pakai gojek. terutama anak saya yang kalau pulang sekolah pasti pakai gored. tapi di bulan juli ini naik sampai 70 saya kecewa. katanya dari kebijakan pusat. dn lebih kecewa lagi kalau biasanya kita pakai gopay ada potongan harga. tapi ini sama saja. pakai kas atau gopay. harganya tetap. terutama gored. saya benar2 kecewa atas kenaikan tarif ini,False,negative
"saya sering dapat pengemudi gocar yang sering minta cancel,apa tidak ada tindakan sama pengemudi yang kaya gt?",False,negative
3 dulu kalau saldo nya aman tmbh lagi,False,positive
"sering dapat diver yang jauh dan lambat sampai, padahal pesanan cuma bubur. dan sebagai pelanggan lama, promosi nya juga semakin hampir tidak ada lagi yang saya dapatkan, ongkir nya juga makin mahal dan tidak jelas biaya tambahan nya.",False,very_negative
"baru kali ini kecewa ama gojek karena tidak bisa menggabungkan promosi mau versi lambat dan terbaru juga sama,biasanya bisa digabung diversi lambat kenapa sekarang kaga bisa ya",False,very_negative
"tapi kenapa harus poin pelanggan ada kedaluarsanya,, kalau bisa jangan ada kedaluarsa nya itu saja ,poin 100 lebih hilang hilang hilang terus payah,, aku kasih bintang 5 kalau sudah terpenuhi,,!",False,very_negative
payletr nya tidak bisa daptr aneh,False,negative
bukan masalah cari pengemudi sulit tapi masalahnya argo yang di terima pengemudi terlalu rendah ingat bensin sudah 10 rb masa mobil ongkos ke pengemudi 26 rb sedanga jalanan macet penyelesain estimasi map 45 menit mikir lah jadi cust,False,negative
"sangat bagus dan bermanfaat untuk saya semoga e-wallet nya tidak kendala dan lancar untuk program kartu prakerja saya, mohon dibantu, terimakasih",False,very_positive
terimakasih sudah mempermudah hidupku,False,neutral
jangan donlot ini saya menjemput jauh dari rumah saya 100 meter,False,negative
"pelayanan sangat bagus dan selalu tepat waktu.makanan selalu diantar dalam kondisi bagus, tidak rusak dijalan atau tumpah. .komunikasi dengan pengemudi pun sangat bagus,pemahaman pengemudi tentang lokasi tempat tinggal kami juga bagus,artinya informasi lokasi yang kami sampaikan secara lebih detail melalui chat nya dapat dipahami dengan baik oleh driver.dan banyak promosi yang kami dapatkan baik promosi makanan maupun promosi ongkirnya jadi kami bisa lebih hemat.tingkatkan untuk jadi lebih baik",False,very_positive
"aplikasi nya bagus tapi tolong lah kenapa saldo gopay ku ke sedot ndk jelas terus,tiap mau pakai buat belanja malah hilang saldo nya",False,positive
saya beli pulsa lewat go pulsa rp. 25.00 sejak tanggak 9 mei sampai sekarang belum masuk. tolong difollow up .saya dah kirim ke bantuan tapi belum di follow up juga,False,neutral
sangat membantu untuk bepergian,False,very_positive
"kenapa ya akhir pengemudi susah didapat , padahal saya sering sekali pesan dulu lncar saja tapi akhir bulan ini susah sekali carinya , sampe sejampun nunggi tidak dpet juga , kalau dibilang daerah saya banyak gojek lalu lalang , tapi tidak ad yang ambil pesanan dan ini tidak terjadi di hp saya saja , temen yang pakai aplikasi ini juga ngeluh begitu padahal saya sering juga ngisi gopay , benar gojek makin buruk, lebih baik pidah ke ojek online lain ,",False,very_negative
"sangat bermanfaat,, aplikasi ini bgsbgt.q suka.karena untuk memudahkan aktivitas saya yang sibuk,,tinggal pencet hp.mknan dianter sampe depan rumah.",False,positive
"tadi dijemputnya tepat. dan pengemudi go-ride nya ramah tapi saya minta maaf, pas pemberiam rating untuk pengemudi harusnya 5 bintang, tapi pas klik bintamg pertama sudah keburu mati handphone nya jadi atas nama rahmadi, mas. sebenarnya itu bintang 5 bukan 1",False,neutral
"pernah ketipu sama pengemudi bluebird nya,pinter cari uangya dengan cara memilih jalan yang lebih jauh dan di saat sampe tujuan saya pembayaran di apk beda dengan yang di sebutkan kecewa",False,negative
"sedikit kecewa banget soalnya sudah berbulan-bulan tidak dapet vocer , plis ya gojek lagi krisis uang ini masa buat anak sekolahan tidak ada vocer gojek",False,very_negative
"sangat mudah,praktis,cepat tapi payleter saya kenapa diblok padahal saya sellu topup saldonya.",False,very_positive
"sering lambat aplikasinya,, harus di ulang kalau mau pesan gosend",False,negative
