review,rating,sentiment,sentiment_label,label,date,thumbs_up
yaa gitu anjayyy pokok e sekian heheheh,5,5,sangat_positif,4,2025-10-29 15:22:48,0
"Bermanfaat membantu utk urusan daily life, hanya saja ongkir kadang lbh mahal dari sebelah",4,4,positif,3,2025-03-01 10:28:05,0
sangat nyaman pakai aplikasi gojek ramah2 dirver nya,4,4,positif,3,2025-04-26 05:56:18,0
"Mantap banyak promo, sayangnya skrang dapat driver lama walaupun order makanan cepat saji lama nunggu driver",4,4,positif,3,2025-01-08 14:15:51,0
dua kali pengalaman nunggu ojek sampe sejaman,1,1,sangat_negatif,0,2025-09-17 17:53:06,1
udah bayar pake shopeepay malah tetep bayar tunai mana gabalik saldonya,3,3,netral,2,2025-03-17 16:41:12,0
Agak ngelag banget apk nya,3,3,netral,2,2025-10-01 20:29:03,0
pernah dapet gojek abal².. minta uang di luar apk.. yg d apk d suruh cansel.. kecewa sekali gak mau lagi naik gojek. mending naik grap car..,2,2,negatif,1,2025-08-21 09:49:37,1
Sering banget saldo gopay ke pending. Malah jadi nunda aja pembayaran ngasih tips ke driver biar saldo driver bertambah malah di pending dulu..,3,3,netral,2,2025-01-18 21:40:14,1
"ongkir terlalu mahal, beli seblak 18K, ongkir 30K, padahal jarak cuma 3km, tidak ada pemberitahuan kalau dibatalkan",1,1,sangat_negatif,0,2025-11-13 09:48:13,2
"bayar pake QRIS sering ganguan trus, sangat mempersulit",2,2,negatif,1,2025-08-02 18:50:01,1
"kenapa selalu dapat driver yg jauh padahal driver yg deket ada trs sekarang mau dapat driver pas hujan atau setelah hujan susahnya minta ampun deh!! pesen gocar pas ujan juga banyak driver yg gak mau, padahal tujuan pesen gocar pas ujan kan emang buat mempermudah costumer biar pulang gak kehujanan. tolong di perbaiki lahh",4,4,positif,3,2024-11-11 16:38:32,1
"ada hrg hemat ,tau jln drivernya",5,5,sangat_positif,4,2025-11-09 15:26:58,0
gofoodnya sangat membantu bagi yg lapar tengah malam jadi emosi tengah malam,1,5,sangat_positif,4,2025-10-28 22:50:39,2
"Puas, senang sekali. masih tetap ok. driver selalu respon dgn cepat",5,4,positif,3,2025-09-30 12:46:11,2
sangat terbantu mantap,5,5,sangat_positif,4,2025-10-31 12:29:21,0
sudah pesan 3 kali di resto yang berbeda tetap saja tidak mendapatkan driver tolong di tingkatkan,2,2,negatif,1,2024-11-30 20:53:44,2
Sangat membantu syekali,4,5,sangat_positif,4,2024-10-23 22:37:22,0
enak buat i yg nolep,4,4,positif,3,2024-12-21 17:13:14,0
"terkadang dapat driver gofood yg lagi gak mau ngambil orderan, gabisa ganti driver secara manual, terpaksa harus menunggu sistem yg mengganti driver. mana pake Express jadi percuma.",3,5,sangat_positif,4,2025-08-04 19:24:39,10
apk sudah lumayan bagus tapi ada kekurangan yang saya alami berulang ulang.. pada topup saldo sering kendala saldo tidak masuk dan waktu penanganan selama 2 hari.. sebaik nya jgn terlalu lama.. untuk waktu penanganan.. cukup 5 menit atau 10 menit saja...,3,3,netral,2,2025-05-22 20:28:16,21
"biadab nie aplikasi , ngga dapet driver order food mesti nunggu 1 jam baru bisa cancel , 2 x order total mesti nunggu 2 jam sialan baru bisa cancel ... mending shoope dah",1,1,sangat_negatif,0,2025-10-25 22:27:46,1
Nyari gojek 1 aja susah amat padahal di map banyak,3,3,netral,2,2024-11-02 20:37:12,0
4 dulu nanti tambah 1,4,4,positif,3,2025-11-04 10:15:21,0
Driver nya ramah ramah dan nyaman dijalan,4,4,positif,3,2024-11-16 09:22:59,0
buat gojek tolong untuk aplikasi gofood cancel sistemnya jangan terlalu lama..kasihan ke driver ke 2 dst yg mau ambil order kena omel konsumen padahal bisa saja untuk driver yg mau ambil orderan sebelum masuk dierima order udah masuk ke driver lain tp gak diambil akhirnya driver yang ke 2 dst kena akibatnya...,1,2,negatif,1,2025-10-21 19:06:51,1
cari driver aja lama minta ampun,2,2,negatif,1,2025-04-02 09:43:32,0
selama ad go food di bandar Lampung memudahkan untuk pesan makanan apa saja trmksh gojek,5,5,sangat_positif,4,2025-09-25 19:06:41,0
"Gojek tolong banget tambah waktu buat pembatalan order nya agak lama, saya gak sengaja order tapi karena panik jadinya gak kepencet batalkan pesanan",4,2,negatif,1,2024-12-21 22:05:30,0
"gojek ini kenapa ya tiap saya isi saldo selalu aja ke tarik saldonya terus, jadi males",3,3,netral,2,2025-02-01 11:56:27,0
"udah oke sih, tapi pas mau ganti pin gopay, kenapa gangguan sistem mulu ya? selebihnya udah oke",4,4,positif,3,2025-11-05 07:29:40,0
skarang aceng knp jauh2. 5km skarang masuk 6k di bayar nya.. gak sesuai sm perjanjian. awal nya blang gofood jrak dkt. malah jauh2 skarang huu,1,1,sangat_negatif,0,2025-11-04 06:43:07,1
ini kenapa ya saya dapet driver nya gini amat. saya ambil yang expres tertuliss 25 mnit. tpi gegara driver gatau jalan bisa bisa nya sejam lebih ga nyampe nyampe. saya pakai expres itu karna makanan yang di beli mudah cair jadi biar cepat. masukan buat gojek kalo yang expres pilih driver yg emang bener bener tau jalan. biar pelanggan juga puas. biar makanan yang di beli tidak mubadzir alias bisa dimakana,2,3,netral,2,2025-06-03 19:02:37,0
Gak jelas gojek kalo hujan selalu gak pernaah dapat orderan maless bgt sekarang,2,2,negatif,1,2025-06-20 23:06:29,0
"drivernya kalo masuk harusnya di bimbing dulu,",1,5,sangat_positif,4,2025-10-11 10:03:40,1
Berguna dan bermanfaat,4,4,positif,3,2024-11-06 15:51:17,0
selama ini pengalaman menggunakan Gojek memuaskan..,5,5,sangat_positif,4,2025-10-14 11:20:12,0
terkadang rute yg diberikan terlalu jauh sehingga biaya semakin mahal,2,2,negatif,1,2024-11-29 14:52:54,1
"go food lama, driver males ambil order",2,2,negatif,1,2024-12-13 20:29:17,0
Halo saya mengalami masalah setelah saya ganti nomor gopay saya dengan nomer baru statusnya kembali ke reguler dan sampai sekarang belum ada penyelesaiannya mohon untuk di tanggapi ya,3,3,netral,2,2024-12-31 22:13:31,0
aplikasi sampah gabisa di cancel pembelian makanan,1,1,sangat_negatif,0,2025-11-08 20:34:13,1
aplikasi layanannya makin buruk..susah sekali utk dapat driver..dan kebanyakan jual mahal para driver ojolnya,2,2,negatif,1,2025-05-27 11:36:43,0
map perjalanannya lebih lambat,4,4,positif,3,2025-02-01 13:36:41,0
"manteb bgt pelayanan csnya, pengembalian dana akibat kelalaian driver prosesnya cepat.",5,5,sangat_positif,4,2025-10-17 08:59:36,0
Nyari driver sekarang susah banget banyak di cancel nya sama drivernya..,3,3,netral,2,2024-11-25 13:09:46,0
"baik, sopan dan terpercaya",5,5,sangat_positif,4,2025-10-01 16:02:21,0
"ga pernah punya akun,disuruh masukin otopin,Ya gatau pinnya apa,bikin aja ga pernah",4,4,positif,3,2025-02-23 19:20:18,0
semakin kedepan harganya tarifnya mulai naik dan mahal.,3,3,netral,2,2025-04-01 23:22:30,0
"it s said 30-40 mins, but hell it took an hour . This apps get more and more unreliable",2,3,netral,2,2025-06-21 01:12:41,0
"di tambahin fitur konfirmasi sebelum pemesanan dong, masa iyaa udah ga sengaja pencet dan mau cepat² di batalin ga bisa. udah gitu chat sama bot nya, jawabannya sangat tidak memuaskan banget jawabannya",1,1,sangat_negatif,0,2025-10-10 18:54:12,5
Praktis mudah cepat ekonomis,5,5,sangat_positif,4,2025-11-06 16:43:01,0
gofood buruk banget. Uda laper nunggu sejam lebih ga bisa batalin pesanan . ujung nya dibatalin dari pihak gojek seenak jidat.,1,1,sangat_negatif,0,2025-11-10 21:14:39,2
"TERLALU LAMA CARI DRIVER, MASA DRIVER SEBANYAK ITU GK DAPAT LU UMPETIN DLU EMANG ITU DRIVER???",1,1,sangat_negatif,0,2025-11-04 09:41:12,1
sudah 2 Minggu mau set pin tapi selalu error tidak bisa set pin,3,1,sangat_negatif,0,2025-11-02 07:49:15,0
"Aplikasi yang berguna banget!! Suka gojek karena banyak voucher pernah ketemu bapak nya temen aku, mungking buat pemilihan rute sama abang kurir nya jangan terlalu lama sama jangan malah muter kali yaaa, soalnya pas aku mau ke kantor walikota jakarta barat malah di ajak muter padahal bisa lewat rute yang lebih deket",4,4,positif,3,2024-12-27 10:37:05,2
"Maap ada sediket kesalahan dari drever, saya sudah terbayar di aplikasi namun saya masih membayar di drepernya lansung atau ini mungkin sebuah kekeliruan?",3,3,netral,2,2025-04-16 10:40:57,0
Opsi Go Food Tambahin Antar Mobil... Udah banyak orang Dapat Bad Luck gara gara cuaca hujan...,5,5,sangat_positif,4,2025-10-17 20:26:07,0
oke susah daptar nya..sudah lebih puluhan kali..di upload belum beres juga.,3,3,netral,2,2025-09-26 17:38:58,0
sangat membantu dlm kondisi darurat.,3,5,sangat_positif,4,2025-04-02 17:37:02,0
"knpa susah betul dpt driver klo pesan gofood, giliran tanya cs blgnya driver udh otw ,di screenshotkan bukti blom dpt driver malah di tutup chatnya jgn bohong coba jengkel nunggu lama2 ujungnya gk dpt driver trus disuru cancel",2,2,negatif,1,2025-04-04 19:35:15,0
membantu sya berpergian,5,5,sangat_positif,4,2025-09-24 20:15:09,0
"Tiap hari hujan kenapa susah bgt dapat drivernya untuk gofood padahal pas momen itu lah orang menggunakan aplikasi ini karena kalo hujan orang gabisa keluar beli makanan udah coba berkali kali tetap tidak menemukan driver sudah rubah juga ke ongkir yg mahal tetap juga ga dapat bikin kesal ,jadi karena masalah itu saya sedikit kecewa dan jadi kurang membantu untuk saya .",2,1,sangat_negatif,0,2025-04-22 22:43:26,2
"Saya mengadu tentang trf qriss. Kenapa akun saya tidak bisa buat trf qriss, katanya akun di nonaktifkan. Saya chat gojek tidak ada solusinya. Gimana caranya biar aktif ? Padahal akun saya gak pernah di buat macam2 dan akun saya belum lama buatnya.",3,1,sangat_negatif,0,2025-02-06 14:34:04,0
Kenapa tiba potongan gopaynya besar banget ya?,2,2,negatif,1,2024-12-01 18:32:54,0
Request dong. Dibuat terpisah untuk driver go ride khusus perempuan,4,4,positif,3,2025-03-24 21:49:17,0
Drifer ramah dan baik,5,5,sangat_positif,4,2025-10-05 01:35:41,0
Drivernya menolak trus. Tolong beri teguran itu,2,2,negatif,1,2025-11-18 22:15:04,1
pantes suka susah dapet driver atau gofood. jatah driver dapet kecil banget mana mau mreka ambil. firaun bener gojek ambil porsi. tolong kurangi lah admin klean ke driver,1,1,sangat_negatif,0,2025-10-22 18:35:37,1
"susah banget bikin akunnya pas verifikasi wajah,gagal mulu udah 5x",3,2,negatif,1,2025-10-25 17:31:25,1
"ngga jelas sumpah gojek ini, udah dibatalkan pesanan masih aja nyamperin ke rumah trs maksa buat tetep anter klo gitu ngapain ada fitur batalkan pesanan, mana drivernya suka marah marah lagi ngotot, pdhl udah jelas disitu keterangan kita batalin karena apa sesuka hati dia marah in kita customer, pernah waktu itu dia ttp Dateng nekat kerumah trs ttp mau nganter pdhl aku nya udh ngga butuh siapa suruh lama datengnya mana drivernya ngga bisa baca lagi tertera disitu blok nya dimana pas udah dikasi",2,2,negatif,1,2025-11-11 17:47:23,1
ngk bisa chat ke driver go food,3,3,netral,2,2025-07-13 05:23:41,0
"Rute nya terkadang masih tdk sesuai dengan harga dan jarak tempuh , tolong perbaiki sistem IT kasian driver",4,4,positif,3,2024-10-22 08:50:27,0
"email udah ke daftar malah kaga bisa masuk, nomer telpon udah ke daftar bisa lanjut. BERCANDA??",2,2,negatif,1,2024-12-15 16:57:43,0
"Sering force close di S25 ultra, tolong diperbaiki.",3,3,netral,2,2025-05-17 05:37:54,0
awalnya sih bagus bagus aja tapi kok makin lama ojolnya nggak ada yang nganterin makanan yah,4,4,positif,3,2024-12-01 17:10:22,1
ini ga muncul di layar,5,5,sangat_positif,4,2025-11-10 01:02:31,0
"gara gara ada pengiriman exspres, sekarang nyari driver jd susah karna mendahulukan yang exspres, sering orderan gagal karna gak dapet driver jadi menyulit kan saja.",3,2,negatif,1,2025-10-12 12:38:51,1
"untuk kendaraan mohon di tampilkan nama kendaraan nya juga seperti grab, jangan hanya plat nomor nya saja",3,3,netral,2,2025-08-13 04:02:02,0
Drivernya ramah dan sopan..trm ksh,5,5,sangat_positif,4,2025-10-20 14:00:11,0
"tidak konsisten ngasih voucher waktu mau co masih ada giliran lagi ngisi gopay udah ilang, gada 10 menit saya ngisi gopay ini masih siang masa berlaku sudah habis kah?",2,2,negatif,1,2025-05-30 15:19:31,0
kenapa dah tibak tiba eror gak jelas nih,3,3,netral,2,2025-07-17 02:49:35,0
lebih baik dri sebelah..,4,4,positif,3,2025-04-29 14:29:57,0
"fitur Gosend Bego Banget, bikin Orang Pusing mau pesan Gosend di Perbaiki donk orang udah klik alamat ,Mau perbaiki titik di peta malah balik ke awal terus",2,1,sangat_negatif,0,2025-03-22 12:30:27,0
"Dear Gojek, aplikasi Telpon antara driver dan costumer kalian 0 10 tidak berfungsi. Artinya dr 10 kali percobaan telpon pakai aplikasi gojek, saya tidak bisa menerima panggilan apapun dr driver. Sudahkah mencoba fitur ini ke berbagai provider nomor telp.??",3,1,sangat_negatif,0,2024-12-31 22:22:49,3
Memang nya memori hp punya bapak kau... masa suruh download 2 2 nya gopay wallet sama gopay costomer..,1,1,sangat_negatif,0,2025-10-15 14:35:25,1
"Kok lihat saldo gapoy susah sekali, digantikan iklan gopay leter",4,4,positif,3,2025-05-09 18:13:54,0
ternyata pake gojek plus jadi tambah mahal untuk goride,2,2,negatif,1,2025-08-05 09:53:29,1
driver gofood nya sangat susah didapatkan terlalu lama saya menunggu pesanan saya.,2,2,negatif,1,2025-05-13 23:20:05,3
"Mau isi token aja, pake bilang koneksi internet. Kalo jaringan jelek mana bisa ngasih ulasan disini. Lawak !",2,2,negatif,1,2024-12-11 07:46:09,1
bagus mapnya semua ada,5,5,sangat_positif,4,2025-10-31 09:39:48,0
"1. Ketika salah satu metode bayar gagal cek saldo, tombol utama yg muncul harusnya ganti metode bayar, bukan coba ulang. 2. tips jumlah custom tidak bisa lagi di versi ini",4,1,sangat_negatif,0,2025-11-04 15:31:42,2
Tambahkan pembayaran Qris,4,4,positif,3,2025-06-03 22:22:02,0
"Kenapa yah, pas saya mau pesen goride udah langsung ada tulisan titik pengantaran, padahal driver nya belum ngejemput saya",1,1,sangat_negatif,0,2025-10-13 14:55:53,1
Terlalu banyak iklan setelah di download,2,2,negatif,1,2024-11-22 21:39:14,1
"Agak kecewa sama aplikasi ini. Beberapa hr terakhir selalu tertunda tiap top-up saldo. Transaksi top-up berhasil, tapi saldo baru masuk 4-5 hr kemudian. Awalnya saya pikir krn masalah koneksi internet, tapi ternyata bukan. Mohon untuk ke depannya bisa di perbaiki lagi. Ini bakalan bikin masalah baru kalo top-upnya via mitra e.g. Alf mart, Ind mart, atau yang sejenisnya . Pengalaman saya kemarin, struk top-upnya tercetak artinya transaksi berhasil , tp ditunggu sampai 3 hr saldonya belum masuk.",3,2,negatif,1,2025-06-04 09:04:44,34
"mines 1000, aneh bgt, kepencet pesen masakan tp ga bisa dibatalin samasekali. kecewa bgtttbgtt.",1,2,negatif,1,2025-10-26 11:53:40,3
"kecewa, pas hari hujan driver ngilang. lama saya nunggu driver yg bersedia.",3,3,netral,2,2025-04-09 22:01:10,0
"mudah, praktis, driver ramah2, yg paling penting selalu ada promo. banyakin lg promonya biar sering2 order gofood",5,5,sangat_positif,4,2025-11-04 18:51:27,0
"Minta tolong kepada driverny, kalau belum bener ketemu customer jangan langsung pencet sudah bersama customer donk,, Kan tidak bisa cencel pesanannya,,",2,1,sangat_negatif,0,2025-02-28 16:46:57,1
"nyoba berlangganan gojek plus, bukannya makin murah karna voucer, eh ternyata sama aja. malah makin mahal, aneh",3,3,netral,2,2024-11-01 00:22:48,0
banyakin promo diskon pliss,4,4,positif,3,2025-06-16 09:50:40,0
sangat bagus untuk pergi²,5,5,sangat_positif,4,2025-10-30 14:26:20,0
aplikasinya bagus dan bermanfaat,5,5,sangat_positif,4,2025-10-08 16:11:20,0
gmna ini Kok buat Beli tiket KRL ga bisa males banget jadinya,2,2,negatif,1,2025-06-04 07:08:35,0
makin lama apk nya makin mahal,2,2,negatif,1,2025-05-26 11:57:34,0
Bantulah mitramu dan berikan Awards,3,3,netral,2,2024-12-01 09:22:54,0
lumayan nyaman... driver sering cancel pesanan alasan titik jemput kejauhan...,4,4,positif,3,2025-04-05 08:49:53,0
Aplikasi yg praktis dan simple sangat membantu dlm setiap kegiatan dan aktifitas .. Excellent,5,5,sangat_positif,4,2025-10-08 22:04:46,8
Gopay leter semoga bisa,4,4,positif,3,2024-10-12 21:39:30,0
mau login di hp orang daeurat susah amat,2,2,negatif,1,2025-02-02 20:08:44,1
gojek cukup baik pelayanannya,5,5,sangat_positif,4,2025-11-17 21:31:01,0
"Dulu setiap pesen GoFood pasti selalu langsung dapet driver tapi sekarang mau pesen makan dapet Driver lambat banget apalagi pas hujan, bukannya tujuan ada ojek online itu ya? biar kita ga cape keluar pas hujan? tapi kenapa malah banyak yang tidak mau ambil orderan saat hujan saya pas hujan lagi mau pesen GoFood karena ga ada makanan di rumah jadi harus nunggu 1 jam lebih sape dapet Driver itu pun di cancel, klo bisa sistem drivernya di update.",2,5,sangat_positif,4,2025-01-11 16:43:30,0
layanan telpon nya dilay,4,4,positif,3,2025-06-05 15:05:27,0
bagus.. mudah.. cepat..,5,5,sangat_positif,4,2025-09-28 10:35:03,0
saya pesan gocar selalu lama dateng nya,3,3,netral,2,2025-04-19 17:12:57,0
aplikasi Gojek ada yg chat gk2 pantas bnget bawa2 binatang saya blm pernah pinjaman di Gojek,3,3,netral,2,2025-11-08 01:21:34,1
Menghubungi CS susah dan solusi yang diberikan tidak relevan dengan masalah yang dialami.,1,2,negatif,1,2025-10-30 18:49:55,1
Semoga ada diskon untuk mode hemat..biar kaum mendang mending bisa jajan di gojek.,4,4,positif,3,2024-11-17 19:24:25,0
"orang nya ramah ,pengantaran tepat waktu",5,5,sangat_positif,4,2025-11-06 14:48:56,0
sudah beberapa kali dapat pemotongan. barusan top up kena potongan saldo 17 rb. sebelumnya juga sudah pernah. ga pernah ikutin apapun dr app ini. tp sering kena potongan saldo.,2,2,negatif,1,2025-05-31 13:27:05,0
"keren, tepat dan sigap",5,5,sangat_positif,4,2025-11-11 09:50:25,0
sangat mudah untuk digunakan,5,5,sangat_positif,4,2025-10-24 19:36:54,0
"INI APK KENAPA YA ? SELALU ERROR, MAU BELI PAKET DATA AJA GA BISA GARA² KEYWORDNYA GA MUNCUL BUAT ISI KOLOM NOMER HP. TOLOL EMANG ! BIKIN APK TAPI BELUM MATANG, BODOH !",1,1,sangat_negatif,0,2025-10-09 10:16:24,1
"pengalaman buruk, dimana saya memesan makanan diresto tapi telat 1 jam bahkan pihak resto tidak mengabarkan bahwa pesanan yg ku pesan dibatalkan, membuang waktu saja kalau begitu",3,1,sangat_negatif,0,2025-04-05 20:09:29,0
lama bet nyari driver aja,1,1,sangat_negatif,0,2025-11-02 13:30:41,1
Memudahkan banyak urusan Mantab,5,5,sangat_positif,4,2025-11-13 06:01:24,0
Makin malah harga nya,4,4,positif,3,2024-12-29 17:44:54,0
driver sering cancel tanpa sebab yg jelas pesan makanan sdh menunggu lama ternyata dicanceled,3,3,netral,2,2025-03-23 21:02:53,1
"Tolong ditambahin fitur Qris, soalnya kalau banknya beda, admin nya mahal",3,3,netral,2,2025-09-07 17:17:14,1
Bagus sih walaupun mahal tetep ada promo,4,4,positif,3,2024-11-29 17:36:08,1
membantu jadi lebih efisien,5,5,sangat_positif,4,2025-10-09 10:39:29,0
KEMBALIKAN FITUR FILTER TERDEKAT,4,4,positif,3,2024-11-27 15:17:40,0
"hari ini order makanan di lokasi tempat wisata..ya ampun go jek biaya penanganan nya mahaall bangeett lebih banyak daripada harga makanannya.. dr sistem engga langsung menyematkan untuk voucher diskonnya, jadinya bayar mahall..padahal sudah langganan..",3,3,netral,2,2025-10-05 11:54:38,6
"Maaf , apakah ada yg mengalami kendala yg sama dg saya. Terkadang saya gak bs klik unt membuka chat dan telp dr gojek tidak berdering. Apakah krn gangguan sinyal atau bagaimana.",4,2,negatif,1,2025-02-18 12:02:17,0
"Besar besar rentan juga. daripada begitu banyaknya dana itu untuk iklan, coba ditingkatkan ketahanan kesediaan pengendara sewaktu hujan dan pemilihannya",3,3,netral,2,2025-04-25 21:30:56,1
