review,rating,sentiment,sentiment_label,date,thumbs_up
"sudah bagus cuma ada kurang ny,kita susah batalin orderan.ketika lama tunggu dapat tidak perduli kita mau tunggu 2jam atau lebih. selama tidak ada driver.kita dipaksa untuk menunggu lapor ke cs juga di jawab oleh mesin dan hanya ada menu pesan cepat. orang lapar woiii.. udah 2jam gw nunggu bahkan untuk batalin juga susah.",3,3,netral,2025-08-11 13:50:02,0
"selesaikan gopay dan tidak bisa diperbaiki,tolong terblokir masalah ini",3,3,netral,2024-10-30 13:18:10,0
"kadang datangnya lama,",4,4,positif,2025-05-07 10:24:15,0
sering bgt sulit dbuka chat drivernyaa.. coba tolong di cek lagi,2,2,negatif,2025-02-20 19:25:55,1
sangat membantu perjalanan kami,5,5,sangat_positif,2025-11-03 12:24:44,0
"gatauu tb apk delay, dan pesan gocar sendiri padahal saya ngga ngerasa pesan dan gbs dibatalin",2,2,negatif,2025-09-10 13:39:41,1
saya berharap perusahaan driver dan penumpangnya. Gojek nya selalu disiplin dijalan dan menjaga keselamatan serta menghormati para terima kasih.,5,5,sangat_positif,2025-11-17 15:56:38,0
Suka dengan aplikasi tapi sering iklan aplikasi menutupi layar hp android.,4,4,positif,2024-11-24 05:12:54,1
"saya mendapatkan notifikasi pembayaran gagal sebesar Rp 35.320 . padahal saat saya cek langganan saya lewat google play itu sudah tidak ada atau sudah saya batalkan, tetapi saya masih mendapatkan notif pembayaran gagal, padahal sudah dibatalkan",4,4,positif,2025-05-30 12:59:52,1
"topup saldo gopay ,selalu tiba tiba pindah ke saldo tabungan . mending2 klo cepet skrg gangguan ,setan",3,3,netral,2025-04-13 13:14:08,1
"ini aplikasi konsepnya gmn, mau kirim barang tp gaada riwayat kaya pesen gojek atau gofood. Dah gitu duit stuck menunggu statusnya drivernya gaada gimana ini??",1,1,sangat_negatif,2025-11-01 10:52:39,1
keren sih.. tapi kurang lekoh,3,3,netral,2025-10-13 10:42:49,0
ga ada fitu buat rating resto gofood ?,2,2,negatif,2025-04-11 20:47:50,0
"layanan go JEK sangat baik, driver nya humble nga neko neko",5,5,sangat_positif,2025-10-24 12:51:07,0
LEMOT KALAU TERIMA PANGGILAN DR DRIVER,3,3,netral,2025-05-31 11:50:30,0
Kebanyakan iklan yg gK berfaedah tlg kondisikan penempatan iklan nya,2,2,negatif,2024-11-19 16:16:18,0
"driver ramah, kalau bersih, hati2 nyetir... mobil",5,5,sangat_positif,2025-10-17 15:24:09,0
"aplikasi hancur, nggk bisa sering kasih maps ngaco",1,1,sangat_negatif,2025-11-19 19:10:13,1
"isi Token...Lamaaa sekali,Capek nunggunya",2,2,negatif,2025-06-07 12:48:21,0
dapetin driver nya susah bgt sih pas go food,4,4,positif,2025-08-11 20:13:29,0
solusi saat banyak agenda,5,5,sangat_positif,2025-10-20 16:42:35,0
bagus banget ini aplikasi memper mudah anak yang males bawa motor,5,5,sangat_positif,2025-11-16 06:54:38,0
pengantar nya engga udh terima pesanan tapi tiba-tiba dibatalkan aja padahal buat buka,3,3,netral,2025-03-10 19:04:20,0
"terima kasih sudah memudahkan perjalan saya selama di jakarta, driver ramah ramah, harga terjangaku, keamanan bagus, mobil bersih",5,5,sangat_positif,2025-09-29 17:26:52,0
pesan makanan sudah lebih dari sejam gak dapat driver dan gak bisa di cancel,1,1,sangat_negatif,2025-10-24 20:14:39,1
MAU BAYAR QRIS DR GOPAY TBTB GABISA. APLIKASI NGEBUGS MULU,1,1,sangat_negatif,2025-11-03 14:16:58,1
ya kan pas itu saya mau berangkat ke sekolah ada upacara hari penting malah akun dibekukan dasar dah capek,1,1,sangat_negatif,2025-10-01 07:02:36,1
aplikasi nya memudahkan untuk operasional,5,5,sangat_positif,2025-11-20 14:21:33,0
"udh pilih yg express tapi telat kocak, mana gabisa dibatalin lg",2,2,negatif,2025-03-21 03:16:42,0
harga untuk driver jangam terlalu kejam,5,5,sangat_positif,2025-10-13 17:31:01,0
kok saya selalu di suruh buat update aplikasi padahal dari play store gak ada update aplikasi,2,2,negatif,2025-05-19 19:50:16,4
sorry bintang 1 pada belagu. driver gocarnya karena rata2 tolong kebijakannya ya!,1,1,sangat_negatif,2025-11-16 20:47:23,1
"selalu tepat waktu, driver ramah dan sopan",5,5,sangat_positif,2025-11-20 15:21:03,0
"setelah di update biaya jadi tambah mahal,,masa naik nya tambah 25 dari sebelum di update..",2,2,negatif,2025-03-12 11:02:12,3
aplikasi sampah. harga makanan asli nya 15.000 di aplikasi jd 22.000 ongkir aslinya 9.000 di aplikasi jd 22.000 total bayaran gofood 44.000 tipu2 ud pake diskon 40 driver cm dpt 9000 korupsi org kantor 7.000 13.000 20.000 gojek jd sarang koruptor sejak ditinggal nadiem,1,1,sangat_negatif,2025-10-08 00:28:41,2
makin mahal ongkos penanganan dan ongkir,3,3,netral,2025-01-25 21:43:33,1
untuk rekomendasi kebutuhan semua kita,5,5,sangat_positif,2025-11-09 02:37:35,0
tolong dong ngiklan kira².. hp lg di mainin aja iklan sampai berakali kali,2,2,negatif,2025-06-22 12:11:51,0
mahal amat sekarang. fir aun lu?,1,1,sangat_negatif,2025-11-16 18:18:57,2
mau gw di karawang mau gw di ciamis gojeg memang pilihan tepat. ramah dan nyaman,5,5,sangat_positif,2025-11-10 13:46:31,0
"So soan engga pada mau ngambil orderan, pdahal saya lagi butuh bgt gara² Abang gojek PHP saya jadi nunggu lama tiba² batalin gitu aja dan saya plang larut malem jadinya",2,2,negatif,2025-05-29 23:01:30,0
seru sih belanja di gak bisa terus mau pesan di GO-MART malah error selalu begitu gak bisa di GO-MART selalu di gofood mau jajan di GO-MART malah bilang belum ada disini cari alamat udah masukin alamat malah gak bisa kecewa banget sekarang jarang jajan di gofood,1,1,sangat_negatif,2025-04-14 03:54:11,0
banyak Promo kilat transaksinya,5,5,sangat_positif,2025-10-12 21:41:49,0
masa driver rumah nyasar padahal udh di masih foto kasih,3,3,netral,2025-11-09 16:00:39,1
Terimakasih untuk Cs karena sudah cepat merespon keluhan saya,5,5,sangat_positif,2025-09-27 17:40:29,0
bagusi apk nya cuman kalau Gofood lebih mahalan ongkir dari dapa pemesanan nya,2,2,negatif,2025-04-10 09:34:42,0
"Selama ini ga pernah kecewa dengan gojek, tapi akhir-akhir ini kalau lagi urgent dan butuh cepat, drivernya lama jemput, kadang udah di booking tiba-tiba di cancel, sering banget di cancel meski pake prioritas apalagi saat pagi hari.",4,4,positif,2024-11-04 07:53:37,6
"pesen makanan 1 jam lebih, ga dpt driver ... ga jelas ...",2,2,negatif,2025-05-14 19:43:25,0
akhir-akhir ini sering banget muncul notifikasi gojek. Tiap menit ada terus. Tolong diperbaiki,1,1,sangat_negatif,2025-11-16 12:04:57,1
"Gopayleter kemaren udah muncul blom di gunakan sama sekali di blokir transaksi aja blum, saya hapus aplikasinya gk jls",2,2,negatif,2024-12-29 13:03:56,0
"Kecewa banget! udh lama jg jdi pengguna setia Gojek, baru kali ni order GoFood di batalin sepihak ama resto drivernya tanpa persetujuan tanpa tanya terlebih dahulu ke cstmr, order mknan jg dlm jumlah cukup bnyk, mau buat acara sm rekan , mana nungguin lama banget ternyata dpt notif pesanan di batalin sepihak tanpa tanya dlu ke cstmr Tlng dong Gojek di tandain kasih sanksi gitu kek ke resto driver yg kelakuannya kyk gitu, tysm!",4,4,positif,2025-06-06 19:36:31,0
mengutamakan keamanan kelancaran,5,5,sangat_positif,2025-10-18 12:45:07,0
bagus dan sangat membantu,5,5,sangat_positif,2025-11-13 10:33:02,0
Semoga kedepannya Go-Jek bisa lebih baik lagi,4,4,positif,2025-01-14 09:58:57,0
"apalah, baru pesen makan trus udah buat lama deras, dicancel? Saya tau lagi hujan malah tapi ya jgn dicancel juga dong dengan alasan ga ada pengemudi, harusnya dikasih pilihan buat orangnya milih mau nunggu atau cancel... kalau kayak gini saya pesen ulang kan makin lama lagi nungguiin resto masak, dll",2,2,negatif,2025-05-11 19:38:36,0
"Kesel gw ma gojek, ga perna dpt promo tahunan ini, kenapa",2,2,negatif,2025-01-22 06:52:07,0
"tolong dong di optimalkan lagi. awal awal saya pakai selalu dapet driver terdekat dan cepat, sekarang kok malah selalu dapet nya yang jauh ya? biasanya saya kondisi hujan pasti selalu dapet jauh tapi lain halnya ketika kondisi tidak hujan baru baru ini dapet nya kok jauh jauh semua estimasti kadang 7-8 menit.",3,3,netral,2025-11-04 19:43:35,7
"menit yang pencarian cepat, 15 dapet gak Apanya driver",2,2,negatif,2024-11-25 07:37:22,0
"saat pemesanan driver, kadang2 otomatis mengirimkan pesan di posisi tertentu, itu membuat tidak nyaman, seharusnya bisa sesuai lokasi saja.",3,3,netral,2025-07-21 23:27:17,0
anjjj pengiriman makanan nya lamaa banget taekk,1,1,sangat_negatif,2025-10-23 23:37:00,1
"para driver mobil dimanapun, ayo kekota banyak penumpang tapi driver sedikit. dan rata rata gak mau penumpang yg receh, ramein di kota serang",2,2,negatif,2025-06-26 09:26:38,0
Semangat Abang yg jadi Dev tim,5,5,sangat_positif,2025-11-15 10:04:05,0
udh gbsa pesen motor. gangguan terus,1,1,sangat_negatif,2025-10-29 10:50:00,1
"Saya harap penyedia jasa Gojek, untuk selalu lebih membimbing dan mengarahkan Mitra Kerja perihal navigasi, atau cara membaca maping secara baik, dan tepat, sesuai dan alamat yang tertera, agar masing-masing pihak tidak merasa di rugikan, baik itu tenaga, pikiran maupun waktu. Saya satu pengguna jasa Goride, dan sudah beberapa kali mengalami sampai akhinya mengambil sikap untuk membatalkan boking, padahal titik jemput, maupun alamatnya sudah tertera jelas",5,5,sangat_positif,2025-11-05 17:36:54,0
"sebagai user experience saya sedikit sedih dengan pelayanan nya, kenapa harus dapet driver yang jaraknya jauh hingga 3km, padahal di depan banyak driver yang lebih dekat,",2,2,negatif,2025-03-22 16:07:10,0
tidak puas dengan para driver yang sangat complicated di dapat apalagi ketika habis turun hujan,2,2,negatif,2025-07-06 21:30:42,2
"Gak NYESEL upgrade unggah gopay plus padahal udah 2hari, status nya dokumen sedang di ke terus. bisa PAKE GOPAY",5,5,sangat_positif,2025-11-01 18:47:06,0
one tap tolol salah pencet gua,1,1,sangat_negatif,2025-10-03 12:09:13,1
makin sini makin aneh biar cepet ongkos terus naik susah dapetnya,1,1,sangat_negatif,2025-10-09 16:53:27,1
promo tanpa Hidup Promonya diubah bergantung pemberitahuan,1,1,sangat_negatif,2025-10-24 09:41:03,1
"tolong dong fitur untuk menghubungi pihak resto ketika sudah memesan dibuka,agar kita bisa komunikasi dengan pihak restonya.",2,2,negatif,2025-03-30 15:44:10,1
Tolong dong saya pencarian drivernya 1-2jam perbaikin cari driver tolong dapat dapat gak di perbaiki lagi ya,3,3,netral,2024-12-09 06:28:39,0
gofood sekarang sering kali TELAT LAMA dan Sering Cancel pesanan. Tolong Sistemnya diperbaiki. kok makin lama makin Mundur pelayanannya.,1,1,sangat_negatif,2025-11-02 21:18:14,1
"kemaren sya gopay di aplikasi ini melalui m-banking sya, notifikasi mbanking sya gagal terkirim tapi kenapa saldo saya tetap terpotong, padahal no. dan nama nya sesuai.",2,2,negatif,2025-02-05 09:24:28,2
"sangat nyaman, bersahabat",5,5,sangat_positif,2025-10-17 15:57:49,0
"min, tolong dongg jarak jemputnya jangan buru²!!! nihhh, kena cancel sering udh tau kitanya jauh²,",2,2,negatif,2025-02-16 11:35:15,0
"Ngapain di saat jam sibuk ngantri di dan lama panjang titik instant Gojek di Stasiun arah Palmerah Slipi, karna ternyata di Aplikasi Grab Bike harganya lebih murah, dan langsung dapet driver di depan Family Mart.",1,1,sangat_negatif,2025-10-29 09:20:07,3
najis ojeknya kebanyakan minta tips mending KLO ada duitnya KLO ngga gimnq,1,1,sangat_negatif,2025-10-04 10:39:35,0
ini aplikasi bagus banget banyak fitur fitur yang ngebantu buat kebutuhan,5,5,sangat_positif,2025-11-15 14:11:37,0
"saya fitur ngritik bagian gofood, dimana sudah terlambat pesanan saya untuk dikirim padahal jalan yang lalu chat driver yang maaf slow. Selepas itu untuk Gojek mau sepi, lain nya bagus",2,2,negatif,2025-07-12 18:13:51,1
"aplikasi tidak memudahkan, sangat sulit menemukan driver!",2,2,negatif,2025-11-08 18:39:05,1
"Gojek emang banyak promo sih, tpi klo mau pesen di Gofood suka ragu soalnya kadang reting bintang mungkin meyakinkan tidak sesuai kualitas, sama klo ada fitur penilaian dengan foto jadi lebih barang dan menarik, jadi enak juga kalo bau beli beli makanan, terimakasih.",4,4,positif,2024-10-06 06:27:37,3
"Udah nunggu 1 jam lebih, tiba dibatalin gitu ajah pesenan gofood karena gak ada driver. Katanya solusi lagi laper, yg ada malah bikin menderita nunggu makanan. Saya ibu menyusui, perut udah perih. Anak gak bisa ditinggal. Mengecewakan banget pokoknya!",4,4,positif,2025-07-30 02:43:29,2
sepertinya sebagian oknum driver suka memanfaatkan waktu2 tertentu mau mengambil tarif ongkos yg paling mahal,3,3,netral,2025-06-29 23:19:05,0
Untuk Dev. karena PT. GoTo... Saya sangat menyukai bebas sering menggunakan aplikasi Gojek untuk kebutuhan sehari hari saya. Tapi mohon untuk tidak bermain victim maksud saya jangan adakan promo hanya ketika menjadi pelanggan baru Gojek tapi adakanlah promo untuk seluruh Pengguna Gojek.. Dan sedikit Saran Untuk promo Gojek Plus mohon untuk Gratis Ongkirnya maks. 20rb jangan 12 13rb.. Gojek menggunakan dan Ongkir dari Gojek Gofood Plus harus minimal 40rb Terimaksih.. semoga bermanfaat .,4,4,positif,2024-12-27 17:31:50,3
Kecewa sama GOJEK tiba2 akun saya kena suspend dan banding di tolak cuma gara2 hal sepele ganti cencel beberapa kali karena cari lokasi gocar terdekat biar cepet karena saya juga di kejar th harus datang ontime ke tempat tujuan.. pdhl dah 6 waktu pake Gojek sekarang waktunya order Grab,1,1,sangat_negatif,2025-11-14 14:48:07,1
"Peta di aplikasi masih sering delayed, jadi untuk memantau kendaraan yg dipesan menjadi sangat sulit sehingga tidak bisa untuk membantu mengarahkan driver agar tidak kesasar",4,4,positif,2024-12-28 15:18:22,0
"Udah cukup lama ini kalo order gofood, datangnya makanan lamaaa. Padahal yg reguler. Kayaknya sistem harus dirubah. Order langsung dikasih ke driver aja, kayak yg dulu. Jgn dikasih ke resto. Soalnya ada resto2 yg aplikasi merchant nya gak on, atau malah hpnya gak standby di resto. Kalo lama kek gini, jadi males order gofood.",2,2,negatif,2025-02-22 18:48:53,2
gojek ini playanan nya lemot bangt ya. merbah kendaraan aja sudah brapa hari ini belum juga Acc. Giliran nanti ada komplen kendaraan nya berbeda pasti menyalah kan ke mitra nya. padahal layanan mreka aja yg lambat.,1,1,sangat_negatif,2025-11-13 23:04:28,3
aplikasi nya sangat bagus.tapi tolong dong customer.kadang order sering di tolak sama driver.yang paling ruwet gocar.kadang sampai 10kali cari driver susah dapat,3,3,netral,2025-05-02 18:59:17,0
"PRESIDEN BARU KITA BPK PRABOWO SUBIANTO PUNYA MOTTO JANGAN MENYUSAHKAN RAKYAT, KALAU SUDAH BICARA MENYANGKUT RAKYAT DIA PASTI BERAPI API MEMBELANYA, SEMOGA GOJEK SELALU AMANAH MEMBANGUN BERSAMA RAKYAT DAN MENDUKUNG JALANNYA PEMERINTAHAN BPK PEABOWO SUBIANTO, ,MERDEKA...",3,3,netral,2024-11-04 13:26:22,0
Pengalaman yang kurang baik.orderan masuk ke driver. tapi drivernya gak mau ambil. pernah juga driver untuk tidur atau lagi mandi. tolong setelan nya driver lebih canggih. jadi orderan gak asal masuk. kadang juga berharap driver dtang malah pergi makin jauh. gak bilang apa2. di pikir aku mau cancel kali. dia yg gak bisa ambil penumpang dia juga yg gak mau cancel.susah bgt cancel. tinggal klik poh aplikasinya di kembangkan lagi dong,1,1,sangat_negatif,2025-08-23 10:18:09,8
"pesen gofood buat buka pesen dari jam 4 sore di info waktu pengantaran yang jam 5.20 diundur jadi 5.38,trus diundur lagi jadi 5.50 gk konsisten banget tod",2,2,negatif,2025-03-18 17:23:25,1
Aplikasih nya Baik Lumayan lah Untuk Transportasi nya Sya kasih bintang 4 Aja ya Jadi biar menjadi Aplikasi yg lbh Baik,4,4,positif,2025-09-17 13:33:13,2
"jadi double order padahal order satu doang, kasian driver lain kali tolong sistemnya perbaiki",2,2,negatif,2025-08-08 07:24:38,0
"ini kenapa sekarang aplikasinya kok lemot sekali pas mau buka, bahkan saya sering tidak bisa masuk ke aplikasi, ini semakin di update kok semakin jelek dan semakin berat saja untuk masuk ke aplikasi.",1,1,sangat_negatif,2025-10-15 10:19:36,1
one tap tolol salah gua,1,1,sangat_negatif,2025-10-03 12:09:13,1
"aplikasinya kali error saja, apalagi klo menanggapi keluhan customer, tingkatkan unt komunikasi ke CS lebih mudah dan cpt, gk pake gojek lg lah, baru makin ini kasih bintang 1 ke driver yg bnr2 kasari, luar batas kesabaran saya krn anak saya bnr2 di di dia ada etiket baik mnt maaf walau awalnya saya di intimidasi, ujung2 mnt maaf akhirnya tp gk tulus cm tkt aja x, akhirnya cabut laporan biar akunnya aktif, eh malah keroyokan sesama driver nlp saya teror saya, di saring lg dong mitranya, tks..",4,4,positif,2025-08-15 18:49:33,0
Semoga mendesak bermanfaat keperluwan buwat,3,3,netral,2025-07-28 11:03:53,0
kurang sesuai expektasi semakin maju dan berkembang semakin memeras driver,3,3,netral,2025-07-03 16:34:05,0
GAK USAH DEH GOJEK DI BEDAIN PAKE INSTAN BIASA ATAU INSTAN HEMAT DI STASIUN!! aku PESAN BIASA LEBIH MAHAL SUPAYA LEBIH CEPET MALAH SAMA AJA!!! GILA YA TOLONG PERBAIKI LAGI DEH SISTEM YG GAK JELASNYA,1,1,sangat_negatif,2025-10-20 08:09:19,2
"naik gocar plg dari mall dapet driver nya rewel sepanjang jalan ngomong terus, wkwk keliatan nya si driver kaya ga suka gitu sama penumpang nya. karna di suruh masuk ke parkiran dan ga jauh juga parkiran nya. padahal kita bayar loh, bgtu pun uang parkir kita bayar kalau emg gamau kn dia bisa cancel ga perlu ambil. kocak",2,2,negatif,2025-10-29 14:03:24,3
"selalu aman nyaman bersama gojek,semoga makin maju n bagus gojek",5,5,sangat_positif,2025-10-26 21:25:12,0
"Driver gocar di Lampung banya ga mau ngambil orderan, alasannya nganternya kejauhan, tolong diperbaiki LG dong gocarnya",2,2,negatif,2024-12-15 21:09:03,10
sukaa sama aplikasi ini sat set,5,5,sangat_positif,2025-11-04 20:54:30,0
"Aplikasi jelek, aku mau ke pasar delapan alam sutera kec. serpong di google map tapi di map gojek alamatnya malah kec. cipondoh, aku jadi double pemesanannya, gua benci aplikasi ini. HARUSNYA NAMA DI GOOGLE MAP DENGAN NAMA DI MAP GOJEK SAMAKAN, SAMAKAN JUGA ALAMATNYA BODOH. kurang SEMUA ORANG YANG PAKAI APLIKASI INI BERASAL DARI TANGERANG ATAU JAKARTA",1,1,sangat_negatif,2025-10-12 12:12:30,2
banyakin promo diskon pliss,4,4,positif,2025-06-16 09:50:40,0
Bagus tapi untuk banget,4,4,positif,2024-12-07 09:37:54,0
driver Sulit cari nya area banyuwangi,2,2,negatif,2025-03-11 07:29:52,0
"jujur gojeknya udah bagus, tapi tertera ada juga yang pernah misal atau pergi kesekolah naik gojek, gojeknya lama bgt... ternyata lagi isi bensin mau apalah itu, sama ngak tahu map padahal kan udah terkadang jelas nama gang nya dan orangnya ada didepan rumah.. . apk gojek bagus kok! cuma orangnya aja yang kerja disini harus dimaklumin ya...yang sabar...",4,4,positif,2025-07-16 15:35:02,0
