text,sentiment
mohon maaf saya kasih bintang 1 karena saat saya pengisian dari m banking status masih proses sampai sekarang msh proses terus sampai sekarang dan lebih parahnya uang m banking saya berkurang dan tidak kembali sama sekali oke fix saya tidak pakai gojek lagi karena uang tidak kembali saldo berkurang malah dibiarkan saja tolong yang pakai gojek saya harap jngn pakai gojek pakai yang lain karena saat saldo tidak masuk dan eror pelayanannya tidak mau mengembalikan uang malah d biarkan saja padahal sudah saya ss semua,neutral
bonusvocer yang biasa di dapat tidak bermanfaat cm sebagai hiyasan karena meskipun sudah ada potongan biasa nya biaya antar rp 800 masih tetap harus bayar rp 600 padahal sudah ada potongan 55 dan potongan maksimal 800 seharus nya gratis atau bayar 400 malah jadi tambah tidak jelas dan tarif antar nya suka naik turun suka2 aplikasi ny saja,neutral
padahal gps aktif saja bisa pesen gocar goride juga bisa tapi tidak bisa pesen d gofood padahal lagi butuh banget,negative
bersaing sama aplikasi sebelah bisa tidak tambahij misi bagus up game dapat voucher gitu,positive
aplikasi sudah sangat baik tapi saran saya sebagai pengguna mohon jangan diupdate terus aplikasi nya mudah digunakan tapi terkadang setelah update jadi lebih menyulitkan setiap update juga butuh ruang memori yang lebih besar dari sebelumnya itu cukup menyulitkan pengguna terima kasih,positive
sangat membantu disaat kita tidak punya waktu untuk keluar terutama beli mknan gojek siap membantu terima kasih gojek sukses selalu,positive
saya suka pakai aplikasi ini karena kalau go send fast sekali dapat tapi kalau urusan go food luar biasa kecewa nya dan itu sudah berkali kali pesan makanan ada masa tunggu dan tidak main main 60 menit pas di menit ke 60 mulai lah delayed akhirnya batal dengan alasan semua pengemudi busy come on kalian sudah perusahaan besar setidaknya jangan membuat pelanggan menunggu lambat kalau memang disekitar sana tidak ada pengemudi dong,negative
aplikasi ini perlu di update setiap bulan nya merepotkan juga mohon diberikan waktu lebih dari satu bulan terima kasih,positive
aplikasinya kurang karena saya ingin upgrade ke gopay plus tidak bisa padahal pencahayaan sudah cukup semuanya keliatan dan ktp saya juga sudah benar tidak ada yang kurang saya sudah coba lebih dari 20 kali tapi tetap dibilang gagal ini tolong diperbaiki dong,negative
gps nya nggk akurat bikin bingung pengemudi,neutral
tolong dong kenapa ini tadi saya baru saja tf ke temen saya awal nya kan saldo saya 18 00 atau 20 00 nah tadi nya sih mau saya kirim 15 00 la kenapa tidak bisa terus saya kirim 10 00 tidak bisa lagi saya coba 5 00 juga tidak bisa ya sudah saya kirim 1 00 baru bisa tapi kenapa mlah saldo ku jadi 1 00 juga perbaiki lah biar nyaman pakai gojek asal nyaman tidak jadian juga gpp ko,negative
kenapa tidak bisa login dengan alasan jaringan internet saya mati sudah saya uninstal dan saya instal lagi tetap saja tidak bisa login saya coba dengan nomor akun gojek yang lain tetap juga tidak bisa mohon diperbaiki masalah ini dan juga untuk verifikasi mohon diberi pilihan mau di verifikasi melalui telpon atau melalui link yang dikirim via sms terimakasih,negative
aplikasi ini sangat membantu saya dalam pemesanan makanan minuman maupun jasa antar jemput dan mitranya pun smuanya ramah tamah dan tidak mengecewakan overall is good,positive
masih banyak pengemudi yang pilih2 pesan,neutral
bagus deh aplikasinya pengemudinya patuh protokol ramah dan baik,positive
aplikasi yang sangat mudah digunakan dngan mudah dan cepat tapi sayang sekali pengemudi banyak yang menyalahgunakan,positive
gojek kenapa sekarang susah cari pengemudi terus pas sudah mau sampai pengemudi tiba tiba tercancel sendiri anehh gojekk tolong segera diperbaiki yaa,negative
sangat berguna tanpa harus capek cari2 kendaraan terlebih kalau sedang lapar tapi mager hanya minta tolong penjual makanan harus menjual sesuai gambar terpasang sering kecewa kalau pesan makanan tapi yang datang beda harga mahal tidak jadi masalah asal sesuai,negative
belanja pas lagi promosi kebetulan lagi hbs,neutral
setelah update 7 nov 23 go tixnya error tidak bisa cari kota lain selain jakarta,negative
mantab tepat waktu,neutral
terima kasih go food partner ku tidak bisa pesan ulang pesanan yang mau saya ganti bikin rugi saja tidak akan lagi saya pakai go food sudah di mahalin masih bikin rugi,negative
oke banget top top,positive
tidak semakin di upgrate untuk pelayanan pablik tapi malah di perburuk untuk ke untungam sepihak,neutral
setelah update yang baru gojek makin kesini sering bermasalah di mana erorr terus maps nya dan juga untuk butuh bantuan juga bermasalah dan lain-lain terimakasih sudah bisa di pakai kembali mapsnya dan juga sudah di rubah rating ke bintang 5,positive
aplikasi yang sangat membantu banyak masyarakat pengemudi nya ramah2 tepat waktu terus berkarya sukses selalu,positive
memudahkan dan bermanfaat bagi saya untuk berpergian dan juga mau pesan sesuatu di gojek dan bisa juga bisa dibuat bertransaksi pembayaran juga pokoknya bagus sudah aplikasi gojek,neutral
kenapa peta rute jalan nya jadi tambah jauh ngk seperti jalan biasa yang lebih dkat dn ongkos xa juga ngk nambah kalau rute jlnnya tmbah jauh ya ongkos nya jadi nambah terimaksih sblumnya,neutral
aplikasi yang interaktif banget sama pengguna nya bahasa yang tidak kaku bikin betah pakai nya terus mudah dipahami,positive
menjadi lumayan cepat untuk sampai ke lokasi tempat tujuan dan tidak harus lambat banget untuk menunggu pengemudi gocar goride buat jemput kita pada di sesuai titik yang sudah ada benar,positive
kalau sudah salah pin di coba lagi tidak bisa bisa jadi saya kasih bintang 3,negative
bagus sih sangat membantu tapi anj masa tidak ada promosi baru sih buat goride sama gofood padahal saya sering pelit najis langganan itu di kasih banyak promosi bukanny tidak yang ada kabur apaa apaan godsent emng bisnkirim orang tidak tau lah saya emosi parah mana voucher ala kadarnya kalau di kasih,positive
gofoodnya lambat banget prosesnya hanya pesen makanan 1 porsi saja dengan jarak yang tidak terlalu jauh menunggu 1 jam setelah mununggu lambat dibatalkan dari penjualnya,negative
ongkos kirim mahal gilaa 1km 15rb mending grab murah cuma 3rb,neutral
sangat mengecewakan di update malah promosi gofood hilang semua untung respon dan tindakan cepat jadi sudah dibenerin akun saya terimakasih gojek,positive
kenapa kenapa dikasihnya yang jauh pas lagi hujan tidak kasian sama pengendara dan pemesannya,neutral
terimakasih gojek sudah memudahkan saya memesan makanan pulang dan pergi dan pelayananya bagus ramah dan baik dan tolong setiap update kasih fitur yang benar benar baru dan perbaharui fitur lambat yang ada di gojek misalnya tampilannya yang menjadi segar dan semakin memudahkan costumer jangan yang diperbarui fitur itu itu saja fitur lambat tidak di perbaharui terimakasih dan semangat,positive
kalau upgradenya cepat sayah full in bintangnya,positive
mantap tapi promosi pocernya khusus di biker penumpang roda dua lebih sering dan lebih banyak lagi dongg setiap bulan nya karena ini yang paling aktif di pakai kastemer,positive
saya kasih bintang 3 dulu tolong dong di up gopay nya biar ada pengisian pulsa yang 500 nya,neutral
gojeknya oke gocarnya menyebalkan orang orangnya,neutral
aplikasi yang bagus wajib di instal ini mh,positive
sebenarnya gojek itu bagus cuman saya ganti nomor dan nomor ini sudah pernah di pakai untuk login gojek oleh pengguna sebelumnya jadi ketika saya login gmailnya masih punya akun pengguna sebelumnya saya mau hapus tapi tidak enak soalnya masih ada saldo 10rb apakah jalan satu satunya harus ganti nomor lagi dan apakah ada jalan lainsolusi lain menu di mana yaa,neutral
mudah digunakan dan semakin bervariasi menu makanan minuman dan juga promosi terima kasih,positive
saran agar ada fitur untuk pemesanan langsung kepada pengemudi di tempat seperti fitur milik tetangga sebelah fitur ini akan sangat membantu pemesanan cepat dan saya kira akan dapat digunakan menjadi alat pengaturan sistem antrian pengemudi di shelter shelter go jek pada titik titik penjemputan yang ramai seperti stasiunhalte keretabus ataupun di mall,positive
lumayan cmn tingkatkan lagi waktu penjemputanpencarian pengemudi nyri pengemudi bisa sampai berjam jam padahal lagi buru,neutral
selama kami berada di kota malang jatim pelayanan pengemudi baik begitu pula penjemputannya cepat tepat waktu apabila jalanan tempat penjemputan macet operator langsung memberitahu sehingga kita dapat cari alternatif transportasi yang lain terima kasih gojek,positive
sangat membantu berbagai kemudahan dan membantu bagi mereka untuk mencari lahan pekerjaan,positive
rata rata promosi khusus paylater mendukung orang untuk berhutang,neutral
adain verifikasi muka untuk aplikasi gojek customer soalnya disalah gunakan oleh sindikat modus operandi penipuan dan sindikat pesanan fiktif terimakasih,negative
maaf y sebelumnya tolong aplikasiny di update lagi agar riwayat gopay bisa dihapus dari daftar riwayat pembelian dengan gopay m mohon bantuanny,neutral
opsi chat pengaduan atau ke customer service kenapa di template tidak berani terima pertanyaan barbar dari pengguna,neutral
gila gara-gara aplikasi ini saya jadi terlambat 1jam saya pesan ngetap di titik yang pas tapi lg2 sll titik jemput loncat2 sejauh 1km dari titik jemput saya berulang2 sll bgtu,neutral
paling males kalau sudah bagus up malah tidak masuk saldonya padahal di riwayat sudah tercatat,positive
go paylater sudah saya bayarkan tetapi kenapa msh banyak yang menagih ke saya dalam hari ini jumat 3 06 2022 ada 5 nomor tlp yang saya a dan juga tlp saya saya sudah coba buat laporan langsung lwt akun gojek saya tetapi ada gangguan sistem tolong diperbaiki supaya tidak ganggu,negative
ini bagaimana min saya sudah ganti pin tapi saya masukin pin baru kenapa masih salah,neutral
saya sangat terima kasih banget dengan adanya aplikasi gojek saya kalau mau kemana2 jadi mudah dn tidak perlu lagi jalan kedepn untuk naik angkot tinggal pesan pesanan draivernya langsung deh meluncur jemput sya maju terus gojek oia kalau bisa kasih voucher dong yang buat gored walupun bayar pakai ces,positive
ini kenapa sudah di update malah error minta update terus paylater tidak bisa di gunakan sudah update berkali2 tapi tampilannya kembali ke versi sebelumnya aneh,negative
sangat membantu tapi ongkirnya mahal ya,positive
aplikasi sering ngecrash,neutral
tolong customer service nya 1diperbaiki lagi agak sedikit lambat kinerjanya teruma saat membalas chat terlalu lambat kadang nunggu satu hari baru dibales padahal sudah di call lewat costomer service nya tolong diperbai secepatnya semoga dibaca terimakasih untuk aplikasinya sih bagus tidak pernah ada gangguan tapi bagian costomer service nya tolong diperbaiki soal nya handphone saya dan card saya dalam kedaan hilang,negative
sering kecewa sama pelayanan gomart barang sering tidak sesuai stok yang mengakibatkan voucher gratis ongkos kirim tidak bisa digunakan dan itu bagi saya sangat mengecewakan,negative
saya bb mik zz ub,neutral
bagaimana nihh akun mau ganti email berhari setelah nunggu 30jam mulu gbs di change mohon bantuan nya dong pihak gojek saya masi baik ngasi bintang 3,positive
baik dan ramah sabar juga pengemudinya,positive
mohon bantuannya untuk direspon laporan saya saya transfer gopay ke bank mandiri dari tinggal 1 des sampai hari ini tinggal belum masuk saldonya direkening mandiri saya sudah buat laporan dari tinggal sampai hari tidak ada respon bukti yang diminta dari customer service sudah saya berikan status di riwayat gopay transaksi transfer berhasil tapi saldonya belum masuk sampai detik mohon bantuannya informasi cepat,neutral
saya pesan go food pengemudi nya tidak nemu2 padahal sudah beda tempat tetep saja gakda pengemudi aneh go jek yang tambah aneh pas di batal tidak bisa katanya makanan sedang di proses tapih di aplikasi masih mencaru pengemudi ini bagaimana,negative
aplikasi ini sangat bagus untuk semua orang,positive
kalau situasi lagi urgent susah banget cari pengemudi pengemudi tidak mau pick up apa bagaimana yaa,negative
sangat membantu para masyarakat jadi tidak jahu jahu lagi untuk mencari kendaraan dijemput dari rumah sampai tujuan harga terjangkau,positive
sadis potongan untuk pengemudi penumpang bayar gopay 37 rb pengemudi terima 20rb bagaimana banyak pengemudi yang tidak mau ambil potongan tidak manusiawi keterlaluan katanya 20 persen kemarin teriak teriak demo dan anggotan dewan kmn itu nyilem,neutral
aplikasi paling oke go food lengkap pengemudi ramah banyak promosi aplikasi nya juga oke dipakai di luar kota seperti bandung semarang yogjakarta tingkatkan terus perfoman mitra dan gojek,positive
tiga saja dulu nanti kalau sudah bagus pelayanannya baru di kasih full bintangnya,positive
kenapa tiba2 aplikasi gojek di handphone saya tidak bisa dibuka dan di suruh update,negative
tarif custmer sekarang naik tapi tanya ke pengemudi pendapatn merrkq tetep sama seperti dlu ktnya tarif pengemudi bklan naik juga jadi kasian sama dirver,neutral
gampang kalau mau pesen makanan tinggal cari ajh di gojek,positive
aplikasinya sudah bagus tapi jangan sering2x eror dunk kadang mapsnya juga ngaco2x dan yang paling penting tekankan pada pengemudi jangan pilih2x rute apalagi kl customer lagi urgent kl perlu di aplikasi ada fitur setiap pesanan harus di ambil terima kasih,positive
lumayan tetap tingkat kan kualitas,neutral
ngapain harus update aplikasi terbaru jadi kan kalau kena suasana darurat jadi ribet tambah lama,negative
kenapa saya kalau buka aplikasi gojek susah banget dn sllu kmbali kemenu utama tolong dperbaiki lagi sistemnya min dan saldo insentif prakerja juga belum msuk2 ini sampai sekarang mhon dcek terima kasih,positive
simple praktis dan aman,positive
sistem jemput penumpang jauh jauh banget pengemudi nya kenapa tidak yang dekat saja kemarin saya pesan di stasiun pengemudi di sekitar stasiun lumayan banyak eh malah dapatnya yang jauh jadi nunggu lama mana lagi buru buru lagi aplikator receh kasihan juga pengemudi yang lagi nungguin tolong di baharuin lagi hitungan sistem nya,neutral
hari ini saya dibikin heran sama gojek saya kan ngorder gocar buat temen dan tidak lambat pengemudi datang jemput sudah ada 10 15 menit tiba2 ada tlp masuk katanya mau jemput pesanan saya saya heran saya tidak ngorder lagi dan mungkin teman yang pakai gocar sudah mau sampai ke tujuan pengemudi yang terakhir nyuruh saya batal pesanan saya lihat diriwayat pesanan memang dibatalkan dan point juga tidak muncul padahal jelas2 tadi ada pengemudi jemput kok bisa gitu ya ada 2 pengemudi yang masuk mohon pencerahannya,neutral
halo dengan pihak gojek yang terhormat saya ingin menyampaikan keluhan tentang aplikasi gojek aplikasi nya tolong di perbaiki lagi setipa saya ingin teransaksi pasti selalu error atau tulisan lain mohon atas perhatian nya terimakasih,positive
